Date,Open,High,Low,Close,FW Moving Average 25,Volume ,NextHigherorLower
5/4/22 10:15,415.26,415.71,414.91,414.92,416.23,951000,0
5/4/22 10:20,414.92,415.1,414.45,414.87,416.11,1053500,1
5/4/22 10:25,414.87,415.32,414.71,415.05,416.01,757800,1
5/4/22 10:30,415.03,415.7,414.88,415.33,415.94,1064600,0
5/4/22 10:35,415.33,415.47,414.25,414.43,415.79,1045500,1
5/4/22 10:40,414.42,415.25,414.42,415.2,415.72,655400,1
5/4/22 10:45,415.2,415.55,415.04,415.26,415.65,712400,0
5/4/22 10:50,415.26,415.68,415.13,415.26,415.6,582600,0
5/4/22 10:55,415.26,415.32,414.7,414.91,415.52,653800,1
5/4/22 11:00,414.91,415.31,414.75,415.06,415.46,512200,0
5/4/22 11:05,415.07,415.25,414.49,414.71,415.38,555900,1
5/4/22 11:10,414.73,415.15,414.58,415.06,415.33,406900,0
5/4/22 11:15,415.06,415.17,414.12,414.3,415.23,621900,1
5/4/22 11:20,414.3,414.59,414.08,414.59,415.16,586800,0
5/4/22 11:25,414.58,414.62,414.21,414.44,415.08,585800,0
5/4/22 11:30,414.45,414.68,414.03,414.34,414.99,418700,0
5/4/22 11:35,414.34,414.44,413.75,413.94,414.88,613600,1
5/4/22 11:40,413.95,414.35,413.71,414.3,414.8,551800,1
5/4/22 11:45,414.3,414.61,414.19,414.43,414.75,544700,1
5/4/22 11:50,414.43,415.27,414.3,415.26,414.76,672400,1
5/4/22 11:55,415.25,415.63,415.01,415.62,414.8,615700,0
5/4/22 12:00,415.62,415.75,415.03,415.23,414.82,1445900,0
5/4/22 12:05,415.22,415.36,414.91,415.02,414.82,486200,1
5/4/22 12:10,415.03,415.58,414.98,415.47,414.87,409100,0
5/4/22 12:15,415.47,415.51,415.06,415.39,414.91,487800,1
5/4/22 12:20,415.4,416.03,415.1,415.9,414.98,893500,1
5/4/22 12:25,415.9,416.89,415.89,416.63,415.12,961800,1
5/4/22 12:30,416.64,417.15,416.54,416.98,415.27,793200,1
5/4/22 12:35,416.98,417.2,416.87,416.99,415.41,655800,1
5/4/22 12:40,416.99,417.64,416.98,417.6,415.6,719400,0
5/4/22 12:45,417.6,417.7,417.09,417.35,415.76,687800,0
5/4/22 12:50,417.35,417.43,416.89,417.13,415.9,495400,1
5/4/22 12:55,417.13,417.77,416.87,417.74,416.08,561700,1
5/4/22 13:00,417.74,418.09,417.34,418.05,416.27,948900,1
5/4/22 13:05,418.04,418.47,417.91,418.14,416.46,1076100,0
5/4/22 13:10,418.14,418.18,417.41,417.58,416.6,889100,0
5/4/22 13:15,417.58,417.58,416.9,417.31,416.71,674300,1
5/4/22 13:20,417.32,417.71,417.32,417.54,416.83,511000,1
5/4/22 13:25,417.54,417.87,417.29,417.61,416.94,657100,0
5/4/22 13:30,417.61,417.72,417.23,417.35,417.03,572900,1
5/4/22 13:35,417.35,417.72,417.02,417.69,417.13,496600,0
5/4/22 13:40,417.69,417.92,416.95,417.38,417.2,693600,1
5/4/22 13:45,417.38,417.72,417.2,417.66,417.28,419700,0
5/4/22 13:50,417.66,417.72,417.36,417.38,417.32,531500,1
5/4/22 13:55,417.38,417.51,417.19,417.47,417.37,363800,1
5/4/22 14:00,417.45,418.92,417.3,418.21,417.46,1064500,1
5/4/22 14:05,418.16,420.15,416.95,419.03,417.62,4765200,0
5/4/22 14:10,418.99,419.87,416.41,417.84,417.66,3184000,0
5/4/22 14:15,417.84,418.59,417.08,417.74,417.69,2022200,0
5/4/22 14:20,417.76,417.86,416.39,416.75,417.64,1375600,1
5/4/22 14:25,416.75,417.51,415.7,417.12,417.61,2014200,1
5/4/22 14:30,417.14,419.37,416.84,418.86,417.72,1815500,0
5/4/22 14:35,418.85,419.3,414.41,414.76,417.5,4936400,1
5/4/22 14:40,414.76,417.3,414.12,416.65,417.43,4260300,1
5/4/22 14:45,416.65,420.48,416.06,419.5,417.58,5324500,1
5/4/22 14:50,419.51,422.85,419.5,421.75,417.9,4871400,1
5/4/22 14:55,421.75,423.82,421.37,423.75,418.36,3712600,0
5/4/22 15:00,423.75,424.25,423.1,423.7,418.8,3021200,1
5/4/22 15:05,423.71,424.58,423.08,423.91,419.23,2939500,1
5/4/22 15:10,423.91,424.9,423.6,424.69,419.71,2421700,1
5/4/22 15:15,424.69,425.88,424.68,425.75,420.24,2322100,0
5/4/22 15:20,425.75,426.6,424.88,425.26,420.72,3093700,1
5/4/22 15:25,425.26,426.21,425.12,426.13,421.23,2246400,1
5/4/22 15:30,426.13,427.09,426.09,427.01,421.79,2008600,1
5/4/22 15:35,427.01,428.35,426.96,428.26,422.42,2501700,1
5/4/22 15:40,428.26,428.51,427.65,428.27,423.01,2947800,1
5/4/22 15:45,428.27,428.65,427.69,428.38,423.58,3228400,1
5/4/22 15:50,428.38,429.16,427.85,429.1,424.17,4496600,0
5/4/22 15:55,429.1,429.66,428.76,428.88,424.7,5987600,1
5/4/22 16:00,428.86,429.09,428.25,428.99,425.22,8360800,0
5/5/22 9:35,424.58,425,423.32,423.88,425.3,3509300,0
5/5/22 9:40,423.89,424.32,423.5,423.8,425.36,2767000,0
5/5/22 9:45,423.77,424.6,422.69,422.72,425.32,2377600,0
5/5/22 9:50,422.72,422.97,422.03,422.07,425.21,2043800,0
5/5/22 9:55,422.07,422.54,421.76,421.93,425.08,1905500,0
5/5/22 10:00,421.93,422.23,421.11,421.57,424.91,2193600,0
5/5/22 10:05,421.59,421.63,420.15,420.22,424.62,2087900,0
5/5/22 10:10,420.21,420.3,418.97,419.49,424.27,3159700,1
5/5/22 10:15,419.49,419.97,418.22,419.91,423.94,2947200,0
5/5/22 10:20,419.92,420,418.86,419.63,423.58,2117300,0
5/5/22 10:25,419.63,419.65,417.75,418.15,423.1,2518200,0
5/5/22 10:30,418.15,418.85,418.03,418.1,422.63,1473600,0
5/5/22 10:35,418.1,418.47,417.46,417.85,422.16,1922500,0
5/5/22 10:40,417.85,418.29,416.86,416.91,421.63,1948300,1
5/5/22 10:45,416.91,417.41,416.08,417.31,421.16,2150600,0
5/5/22 10:50,417.32,417.62,415.68,415.78,420.59,2122400,1
5/5/22 10:55,415.77,416.4,415.22,415.95,420.06,2218100,1
5/5/22 11:00,415.95,416.79,415.81,416.77,419.63,1738500,0
5/5/22 11:05,416.76,417.14,415.38,415.57,419.13,1758900,0
5/5/22 11:10,415.6,416.02,413.99,414.54,418.59,2329900,1
5/5/22 11:15,414.53,414.89,414.03,414.87,418.11,1971700,0
5/5/22 11:20,414.8,415.38,413.83,414.53,417.65,1960400,0
5/5/22 11:25,414.53,414.66,413.68,413.73,417.18,1724200,1
5/5/22 11:30,413.73,414.78,413.62,414.74,416.82,1655400,1
5/5/22 11:35,414.74,415.59,414.17,414.83,416.52,1764000,1
5/5/22 11:40,414.83,416.51,414.83,415.94,416.35,1870100,0
5/5/22 11:45,415.94,416.34,415.35,415.45,416.16,1301600,0
5/5/22 11:50,415.46,415.47,414.25,414.64,415.94,1206200,0
5/5/22 11:55,414.65,414.77,412.28,412.36,415.56,2281500,0
5/5/22 12:00,412.37,412.91,412.32,412.34,415.22,1469000,0
5/5/22 12:05,412.33,412.35,411.01,412.14,414.89,2375800,1
5/5/22 12:10,412.13,413.57,412.06,413.4,414.68,2089400,1
5/5/22 12:15,413.4,414.34,412.83,413.66,414.52,2491200,1
5/5/22 12:20,413.67,414.15,413,414.02,414.4,1464900,0
5/5/22 12:25,414.02,414.52,413.17,413.34,414.25,1653800,1
5/5/22 12:30,413.34,414.92,413.3,414.06,414.17,1439200,0
5/5/22 12:35,414.06,414.81,413.75,413.92,414.09,1226300,0
5/5/22 12:40,413.91,413.91,412.67,413.31,413.98,1501800,0
5/5/22 12:45,413.31,413.34,412.41,412.82,413.85,956500,0
5/5/22 12:50,412.84,413.11,412.06,412.54,413.7,1388000,1
5/5/22 12:55,412.54,413.94,412.43,413.93,413.68,1040900,1
5/5/22 13:00,413.93,414.53,413.77,414.51,413.71,1203100,1
5/5/22 13:05,414.51,415.96,414.49,415.39,413.81,1509400,1
5/5/22 13:10,415.39,416.39,415.31,416,413.96,1387300,0
5/5/22 13:15,416,416.02,414.46,414.56,414,1134800,1
5/5/22 13:20,414.56,415.09,413.86,414.72,414.06,1023900,1
5/5/22 13:25,414.72,415.17,414.23,414.87,414.12,792400,1
5/5/22 13:30,414.87,415.03,414.12,414.9,414.19,864600,0
5/5/22 13:35,414.9,414.9,413.82,414.33,414.2,773300,1
5/5/22 13:40,414.29,415.95,414.29,414.73,414.25,1172200,1
5/5/22 13:45,414.74,415.75,414.43,414.77,414.31,834700,0
5/5/22 13:50,414.77,415.28,414.05,414.05,414.31,826700,0
5/5/22 13:55,414.05,414.14,413.1,413.49,414.27,1057800,0
5/5/22 14:00,413.49,413.65,412.83,413.45,414.24,886800,0
5/5/22 14:05,413.45,413.6,412.67,413.04,414.16,935500,1
5/5/22 14:10,413.05,413.91,412.86,413.62,414.13,815100,0
5/5/22 14:15,413.62,413.87,412.85,413.37,414.08,824700,1
5/5/22 14:20,413.37,415.03,413.26,415,414.15,1164100,0
5/5/22 14:25,415,415.18,412.87,413.11,414.08,965000,0
5/5/22 14:30,413.11,413.24,411.92,411.99,413.92,1532100,0
5/5/22 14:35,411.96,412.48,411.65,411.83,413.75,1490900,1
5/5/22 14:40,411.83,412.43,411.58,412.3,413.62,1378700,0
5/5/22 14:45,412.29,412.74,411.81,412.3,413.5,1204400,1
5/5/22 14:50,412.31,413.18,412.18,412.67,413.41,1108500,1
5/5/22 14:55,412.67,414.14,412.64,412.83,413.34,1528700,0
5/5/22 15:00,412.81,412.94,412.34,412.77,413.26,1031100,0
5/5/22 15:05,412.77,413.08,411.44,411.59,413.09,1591700,0
5/5/22 15:10,411.59,411.86,410.82,411.45,412.92,1858200,0
5/5/22 15:15,411.45,411.67,410.16,410.24,412.67,1822400,1
5/5/22 15:20,410.24,410.84,410.12,410.79,412.47,1826400,0
5/5/22 15:25,410.78,410.82,410,410.32,412.26,1751900,0
5/5/22 15:30,410.31,411.37,409.73,410.03,412.03,2487600,1
5/5/22 15:35,410.03,411.2,409.44,410.98,411.9,2652200,1
